"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
99,135,-3.2571,-5.636,-3.2571,-5.636,528,395,0,-8.5,-8.4853,-0.014719,1,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.864,138.674516625283,-3.67451662528305,FALSE,"bd_0707"
109,135,-2.9668,-6.2408,-2.9668,-6.2408,528,395,0,-8.5,-8.4853,-0.014719,2,0,780,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.2592,142.71095037029,-7.71095037028957,FALSE,"bd_0707"
110,45,4.0867,-4.1367,4.0867,-4.1367,528,395,0,-8.5,8.4853,-0.014719,2,0,721,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.3633,46.8748350158485,-1.87483501584853,FALSE,"bd_0707"
111,90,-0.4202,-3.7424,-0.4202,-3.7424,528,395,0,-8.5,0,3.5,2,0,681,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.7576,95.0473716054962,-5.04737160549621,FALSE,"bd_0707"
112,45,4.3571,-4.0828,4.3571,-4.0828,528,395,0,-8.5,8.4853,-0.014719,2,0,620,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.4172,45.3924441264261,-0.392444126426085,FALSE,"bd_0707"
113,90,-0.2962,-2.5799,-0.2962,-2.5799,528,395,0,-8.5,0,3.5,2,0,581,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.9201,92.8642877613146,-2.86428776131464,FALSE,"bd_0707"
114,135,-4.3239,-4.84,-4.3239,-4.84,528,395,0,-8.5,-8.4853,-0.014719,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.66,139.753485676315,-4.75348567631545,FALSE,"bd_0707"
115,90,-0.5484,-4.5018,-0.5484,-4.5018,528,395,0,-8.5,0,3.5,2,0,421,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,3.9982,97.810053423888,-7.81005342388802,FALSE,"bd_0707"
116,135,-3.3399,-5.6069,-3.3399,-5.6069,528,395,0,-8.5,-8.4853,-0.014719,2,0,600,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.8931,139.100118931162,-4.10011893116186,FALSE,"bd_0707"
117,45,4.9549,-4.0165,4.9549,-4.0165,528,395,0,-8.5,8.4853,-0.014719,2,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.4835,42.1407435690458,2.8592564309542,FALSE,"bd_0707"
136,45,3.6471,-4.7137,3.6471,-4.7137,528,395,0,-8.5,8.4853,-0.014719,2,0,1180,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.7863,46.0728119607776,-1.07281196077756,FALSE,"bd_0707"
137,90,-0.6009,-3.7004,-0.6009,-3.7004,528,395,0,-8.5,0,3.5,2,0,541,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.7996,97.1361823386598,-7.13618233865984,FALSE,"bd_0707"
138,135,-3.1766,-5.0828,-3.1766,-5.0828,528,395,0,-8.5,-8.4853,-0.014719,2,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.4172,132.910271568472,2.0897284315283,FALSE,"bd_0707"
139,90,-0.949,-5.5003,-0.949,-5.5003,528,395,0,-8.5,0,3.5,2,0,481,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,2.9997,107.555546876833,-17.5555468768333,FALSE,"bd_0707"
140,45,4.4576,-3.7528,4.4576,-3.7528,528,395,0,-8.5,8.4853,-0.014719,2,0,680,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.7472,46.8020365673601,-1.80203656736006,FALSE,"bd_0707"
141,135,-3.8041,-5.3084,-3.8041,-5.3084,528,395,0,-8.5,-8.4853,-0.014719,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.1916,140.003702710582,-5.00370271058165,FALSE,"bd_0707"
142,45,4.8848,-3.6135,4.8848,-3.6135,528,395,0,-8.5,8.4853,-0.014719,2,0,580,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.8865,45.0099682564438,-0.00996825644381971,FALSE,"bd_0707"
143,135,-4.0438,-5.2189,-4.0438,-5.2189,528,395,0,-8.5,-8.4853,-0.014719,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.2811,140.944461010596,-5.94446101059572,FALSE,"bd_0707"
144,90,-0.5537,-4.5217,-0.5537,-4.5217,528,395,0,-8.5,0,3.5,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,3.9783,97.923528742612,-7.92352874261201,FALSE,"bd_0707"
163,135,-4.7469,-5.0393,-4.7469,-5.0393,528,395,0,-8.5,-8.4853,-0.014719,2,0,880,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.4607,143.90629673076,-8.90629673076012,FALSE,"bd_0707"
164,45,3.9865,-4.1512,3.9865,-4.1512,528,395,0,-8.5,8.4853,-0.014719,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.3488,47.4888370014287,-2.48883700142875,FALSE,"bd_0707"
165,90,-1.0336,-2.549,-1.0336,-2.549,528,395,0,-8.5,0,3.5,2,0,540,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.951,99.8531293935966,-9.85312939359665,FALSE,"bd_0707"
166,90,-0.7661,-3.3932,-0.7661,-3.3932,528,395,0,-8.5,0,3.5,2,0,521,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.1068,98.5316434177873,-8.53164341778727,FALSE,"bd_0707"
167,45,3.8392,-4.7205,3.8392,-4.7205,528,395,0,-8.5,8.4853,-0.014719,2,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.7795,44.5510404624018,0.448959537598206,FALSE,"bd_0707"
168,135,-4.1165,-4.7587,-4.1165,-4.7587,528,395,0,-8.5,-8.4853,-0.014719,2,0,600,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.7413,137.733724604695,-2.733724604695,FALSE,"bd_0707"
169,45,3.2423,-5.1194,3.2423,-5.1194,528,395,0,-8.5,8.4853,-0.014719,2,0,600,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.3806,46.1962818135014,-1.19628181350135,FALSE,"bd_0707"
170,90,-0.5864,-3.6918,-0.5864,-3.6918,528,395,0,-8.5,0,3.5,2,0,641,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.8082,96.9533584019121,-6.9533584019121,FALSE,"bd_0707"
171,135,-3.6858,-5.137,-3.6858,-5.137,528,395,0,-8.5,-8.4853,-0.014719,2,0,540,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.363,137.622029944622,-2.62202994462172,FALSE,"bd_0707"
181,45,4.5891,-3.5379,4.5891,-3.5379,528,395,0,-8.5,8.4853,-0.014719,3,0,941,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.9621,47.2364175321492,-2.23641753214919,FALSE,"bd_0707"
182,135,-3.5685,-5.7996,-3.5685,-5.7996,528,395,0,-8.5,-8.4853,-0.014719,3,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.7004,142.884022294294,-7.88402229429406,FALSE,"bd_0707"
183,90,-1.148,-4.0031,-1.148,-4.0031,528,395,0,-8.5,0,3.5,3,0,640,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.4969,104.320989374635,-14.320989374635,FALSE,"bd_0707"
184,45,2.924,-5.46,2.924,-5.46,528,395,0,-8.5,8.4853,-0.014719,3,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.04,46.1142643369431,-1.11426433694313,FALSE,"bd_0707"
185,135,-3.7738,-5.2198,-3.7738,-5.2198,528,395,0,-8.5,-8.4853,-0.014719,3,0,440,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.2802,139.002718025755,-4.00271802575494,FALSE,"bd_0707"
186,90,-0.7248,-3.6615,-0.7248,-3.6615,528,395,0,-8.5,0,3.5,3,0,540,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.8385,98.519473736067,-8.51947373606704,FALSE,"bd_0707"
187,90,-0.8189,-2.9149,-0.8189,-2.9149,528,395,0,-8.5,0,3.5,3,0,460,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.5851,98.341400989483,-8.34140098948302,FALSE,"bd_0707"
188,135,-4.0866,-5.2587,-4.0866,-5.2587,528,395,0,-8.5,-8.4853,-0.014719,3,0,500,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.2413,141.580193682306,-6.58019368230555,FALSE,"bd_0707"
189,45,3.7874,-4.6379,3.7874,-4.6379,528,395,0,-8.5,8.4853,-0.014719,3,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.8621,45.559495220324,-0.559495220324045,FALSE,"bd_0707"
208,135,-4.3613,-5.4587,-4.3613,-5.4587,528,395,0,-8.5,-8.4853,-0.014719,3,0,1120,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.0413,145.110473139962,-10.1104731399623,FALSE,"bd_0707"
209,90,-0.9311,-4.8682,-0.9311,-4.8682,528,395,0,-8.5,0,3.5,3,0,500,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,3.6318,104.379458810021,-14.3794588100209,FALSE,"bd_0707"
210,45,4.8047,-3.851,4.8047,-3.851,528,395,0,-8.5,8.4853,-0.014719,3,0,581,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.649,44.0564386016613,0.943561398338694,FALSE,"bd_0707"
211,45,4.5363,-4.0943,4.5363,-4.0943,528,395,0,-8.5,8.4853,-0.014719,3,0,601,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.4057,44.1632412423048,0.836758757695186,FALSE,"bd_0707"
212,90,-0.1968,-2.9902,-0.1968,-2.9902,528,395,0,-8.5,0,3.5,3,0,720,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.5098,92.0456310382538,-2.04563103825376,FALSE,"bd_0707"
213,135,-3.5806,-5.2722,-3.5806,-5.2722,528,395,0,-8.5,-8.4853,-0.014719,3,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.2278,137.966319204443,-2.96631920444315,FALSE,"bd_0707"
214,135,-4.8041,-4.4265,-4.8041,-4.4265,528,395,0,-8.5,-8.4853,-0.014719,3,0,580,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,4.0735,139.704669607239,-4.70466960723905,FALSE,"bd_0707"
215,90,-0.5876,-2.3675,-0.5876,-2.3675,528,395,0,-8.5,0,3.5,3,0,640,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,6.1325,95.473221691889,-5.47322169188901,FALSE,"bd_0707"
