ID,instruction,rotation,age,version,folder,aligned_train,aligned_nocursor,aligned_activetap,aligned_passivetap,rotated_train,rotated_nocursor,rotated_activetap,rotated_passivetap,calibration
bv_3253,implicit,30,younger,EI,handview,bv_3253_align_explicit_train_selected.txt,bv_3253_align_explicit_no_cursor_selected.txt,bv_3253_align_explicit_active_tap_selected.txt,bv_3253_align_explicit_passive_tap_selected.txt,bv_3253_rotated_explicit_EI_train_selected.txt,bv_3253_rotated_explicit_EI_no_cursor_selected.txt,bv_3253_rotated_explicit_EI_active_tap_selected.txt,bv_3253_rotated_explicit_EI_passive_tap_selected.txt,bv_3253_explicit_calibration.txt
bs_3250,implicit,30,younger,IE,handview,bs_3250_align_explicit_train_selected.txt,bs_3250_align_explicit_no_cursor_selected.txt,bs_3250_align_explicit_active_tap_selected.txt,bs_3250_align_explicit_passive_tap_selected.txt,bs_3250_rotated_explicit_IE_train_selected.txt,bs_3250_rotated_explicit_IE_no_cursor_selected.txt,bs_3250_rotated_explicit_IE_active_tap_selected.txt,bs_3250_rotated_explicit_IE_passive_tap_selected.txt,bs_3250_explicit_calibration.txt
bt_3251,implicit,30,younger,EI,handview,bt_3251_align_explicit_train_selected.txt,bt_3251_align_explicit_no_cursor_selected.txt,bt_3251_align_explicit_active_tap_selected.txt,bt_3251_align_explicit_passive_tap_selected.txt,bt_3251_rotated_explicit_EI_train_selected.txt,bt_3251_rotated_explicit_EI_no_cursor_selected.txt,bt_3251_rotated_explicit_EI_active_tap_selected.txt,bt_3251_rotated_explicit_EI_passive_tap_selected.txt,bt_3251_explicit_calibration.txt
bq_3248,implicit,30,younger,IE,handview,bq_3248_align_explicit_train_selected.txt,bq_3248_align_explicit_no_cursor_selected.txt,bq_3248_align_explicit_active_tap_selected.txt,bq_3248_align_explicit_passive_tap_selected.txt,bq_3248_rotated_explicit_IE_train_selected.txt,bq_3248_rotated_explicit_IE_no_cursor_selected.txt,bq_3248_rotated_explicit_IE_active_tap_selected.txt,bq_3248_rotated_explicit_IE_passive_tap_selected.txt,bq_3248_explicit_calibration.txt
bo_3246,implicit,30,younger,IE,handview,bo_3246_align_explicit_train_selected.txt,bo_3246_align_explicit_no_cursor_selected.txt,bo_3246_align_explicit_active_tap_selected.txt,bo_3246_align_explicit_passive_tap_selected.txt,bo_3246_rotated_explicit_IE_train_selected.txt,bo_3246_rotated_explicit_IE_no_cursor_selected.txt,bo_3246_rotated_explicit_IE_active_tap_selected.txt,bo_3246_rotated_explicit_IE_passive_tap_selected.txt,bo_3246_explicit_calibration.txt
bu_3252,implicit,30,younger,IE,handview,bu_3252_align_explicit_train_selected.txt,bu_3252_align_explicit_no_cursor_selected.txt,bu_3252_align_explicit_active_tap_selected.txt,bu_3252_align_explicit_passive_tap_selected.txt,bu_3252_rotated_explicit_IE_train_selected.txt,bu_3252_rotated_explicit_IE_no_cursor_selected.txt,bu_3252_rotated_explicit_IE_active_tap_selected.txt,bu_3252_rotated_explicit_IE_passive_tap_selected.txt,bu_3252_explicit_calibration.txt
bi_3240,implicit,30,younger,IE,handview,bi_3240_align_explicit_train_selected.txt,bi_3240_align_explicit_no_cursor_selected.txt,bi_3240_align_explicit_active_tap_selected.txt,bi_3240_align_explicit_passive_tap_selected.txt,bi_3240_rotated_explicit_IE_train_selected.txt,bi_3240_rotated_explicit_IE_no_cursor_selected.txt,bi_3240_rotated_explicit_IE_active_tap_selected.txt,bi_3240_rotated_explicit_IE_passive_tap_selected.txt,bi_3240_explicit_calibration.txt
cc_3261,implicit,30,younger,EI,handview,cc_3261_align_explicit_train_selected.txt,cc_3261_align_explicit_no_cursor_selected.txt,cc_3261_align_explicit_active_tap_selected.txt,cc_3261_align_explicit_passive_tap_selected.txt,cc_3261_rotated_explicit_EI_train_selected.txt,cc_3261_rotated_explicit_EI_no_cursor_selected.txt,cc_3261_rotated_explicit_EI_active_tap_selected.txt,cc_3261_rotated_explicit_EI_passive_tap_selected.txt,cc_3261_explicit_calibration.txt
nd_0212,implicit,30,younger,IE,org30implicit,nd_0212_align_explicit_train_selected.txt,nd_0212_align_explicit_no_cursor_selected.txt,nd_0212_align_explicit_active_tap_selected.txt,nd_0212_align_explicit_passive_tap_selected.txt,nd_0212_rotated_explicit_IE_train_selected.txt,nd_0212_rotated_explicit_IE_no_cursor_selected.txt,nd_0212_rotated_explicit_IE_active_tap_selected.txt,nd_0212_rotated_explicit_IE_passive_tap_selected.txt,nd_0212_explicit_calibration.txt
ta_0205,implicit,30,younger,EI,org30implicit,ta_0205_align_explicit_train_selected.txt,ta_0205_align_explicit_no_cursor_selected.txt,ta_0205_align_explicit_active_tap_selected.txt,ta_0205_align_explicit_passive_tap_selected.txt,ta_0205_rotated_explicit_EI_train_selected.txt,ta_0205_rotated_explicit_EI_no_cursor_selected.txt,ta_0205_rotated_explicit_EI_active_tap_selected.txt,ta_0205_rotated_explicit_EI_passive_tap_selected.txt,ta_0205_explicit_calibration.txt
ae_0225,implicit,30,younger,EI,org30implicit,ae_0225_align_explicit_train_selected.txt,ae_0225_align_explicit_no_cursor_selected.txt,ae_0225_align_explicit_active_tap_selected.txt,ae_0225_align_explicit_passive_tap_selected.txt,ae_0225_rotated_explicit_EI_train_selected.txt,ae_0225_rotated_explicit_EI_no_cursor_selected.txt,ae_0225_rotated_explicit_EI_active_tap_selected.txt,ae_0225_rotated_explicit_EI_passive_tap_selected.txt,ae_0225_explicit_calibration.txt
tp_0210,implicit,30,younger,EI,org30implicit,tp_0210_align_explicit_train_selected.txt,tp_0210_align_explicit_no_cursor_selected.txt,tp_0210_align_explicit_active_tap_selected.txt,tp_0210_align_explicit_passive_tap_selected.txt,tp_0210_rotated_explicit_EI_train_selected.txt,tp_0210_rotated_explicit_EI_no_cursor_selected.txt,tp_0210_rotated_explicit_EI_active_tap_selected.txt,tp_0210_rotated_explicit_EI_passive_tap_selected.txt,tp_0210_explicit_calibration.txt
mp_0216,implicit,30,younger,IE,org30implicit,mp_0216_align_explicit_train_selected.txt,mp_0216_align_explicit_no_cursor_selected.txt,mp_0216_align_explicit_active_tap_selected.txt,mp_0216_align_explicit_passive_tap_selected.txt,mp_0216_rotated_explicit_IE_train_selected.txt,mp_0216_rotated_explicit_IE_no_cursor_selected.txt,mp_0216_rotated_explicit_IE_active_tap_selected.txt,mp_0216_rotated_explicit_IE_passive_tap_selected.txt,mp_0216_explicit_calibration.txt
nm_0122,implicit,30,younger,EI,org30implicit,nm_0122_align_explicit_train_selected.txt,nm_0122_align_explicit_no_cursor_selected.txt,nm_0122_align_explicit_active_tap_selected.txt,nm_0122_align_explicit_passive_tap_selected.txt,nm_0122_rotated_explicit_EI_train_selected.txt,nm_0122_rotated_explicit_EI_no_cursor_selected.txt,nm_0122_rotated_explicit_EI_active_tap_selected.txt,nm_0122_rotated_explicit_EI_passive_tap_selected.txt,nm_0122_explicit_calibration.txt
kn_0212,implicit,30,younger,EI,org30implicit,kn_0212_align_explicit_train_selected.txt,kn_0212_align_explicit_no_cursor_selected.txt,kn_0212_align_explicit_active_tap_selected.txt,kn_0212_align_explicit_passive_tap_selected.txt,kn_0212_rotated_explicit_EI_train_selected.txt,kn_0212_rotated_explicit_EI_no_cursor_selected.txt,kn_0212_rotated_explicit_EI_active_tap_selected.txt,kn_0212_rotated_explicit_EI_passive_tap_selected.txt,kn_0212_explicit_calibration.txt
sk_0209,implicit,30,younger,EI,org30implicit,sk_0209_align_explicit_train_selected.txt,sk_0209_align_explicit_no_cursor_selected.txt,sk_0209_align_explicit_active_tap_selected.txt,sk_0209_align_explicit_passive_tap_selected.txt,sk_0209_rotated_explicit_EI_train_selected.txt,sk_0209_rotated_explicit_EI_no_cursor_selected.txt,sk_0209_rotated_explicit_EI_active_tap_selected.txt,sk_0209_rotated_explicit_EI_passive_tap_selected.txt,sk_0209_explicit_calibration.txt
bs_1201,implicit,30,younger,IE,org30implicit,bs_1201_align_explicit_train_selected.txt,bs_1201_align_explicit_no_cursor_selected.txt,bs_1201_align_explicit_active_tap_selected.txt,bs_1201_align_explicit_passive_tap_selected.txt,bs_1201_rotated_explicit_IE_train_selected.txt,bs_1201_rotated_explicit_IE_no_cursor_selected.txt,bs_1201_rotated_explicit_IE_active_tap_selected.txt,bs_1201_rotated_explicit_IE_passive_tap_selected.txt,bs_1201_explicit_calibration.txt
ms_0129,implicit,30,younger,EI,org30implicit,ms_0129_align_explicit_train_selected.txt,ms_0129_align_explicit_no_cursor_selected.txt,ms_0129_align_explicit_active_tap_selected.txt,ms_0129_align_explicit_passive_tap_selected.txt,ms_0129_rotated_explicit_EI_train_selected.txt,ms_0129_rotated_explicit_EI_no_cursor_selected.txt,ms_0129_rotated_explicit_EI_active_tap_selected.txt,ms_0129_rotated_explicit_EI_passive_tap_selected.txt,ms_0129_explicit_calibration.txt
sk_0210,implicit,30,younger,IE,org30implicit,sk_0210_align_explicit_train_selected.txt,sk_0210_align_explicit_no_cursor_selected.txt,sk_0210_align_explicit_active_tap_selected.txt,sk_0210_align_explicit_passive_tap_selected.txt,sk_0210_rotated_explicit_IE_train_selected.txt,sk_0210_rotated_explicit_IE_no_cursor_selected.txt,sk_0210_rotated_explicit_IE_active_tap_selected.txt,sk_0210_rotated_explicit_IE_passive_tap_selected.txt,sk_0210_explicit_calibration.txt
jv_1901,implicit,30,younger,IE,org30implicit,jv_1901_align_explicit_train_selected.txt,jv_1901_align_explicit_no_cursor_selected.txt,jv_1901_align_explicit_active_tap_selected.txt,jv_1901_align_explicit_passive_tap_selected.txt,jv_1901_rotated_explicit_IE_train_selected.txt,jv_1901_rotated_explicit_IE_no_cursor_selected.txt,jv_1901_rotated_explicit_IE_active_tap_selected.txt,jv_1901_rotated_explicit_IE_passive_tap_selected.txt,jv_1901_explicit_calibration.txt
ss_0601,implicit,30,younger,IE,org30implicit,ss_0601_align_explicit_train_selected.txt,ss_0601_align_explicit_no_cursor_selected.txt,ss_0601_align_explicit_active_tap_selected.txt,ss_0601_align_explicit_passive_tap_selected.txt,ss_0601_rotated_explicit_IE_train_selected.txt,ss_0601_rotated_explicit_IE_no_cursor_selected.txt,ss_0601_rotated_explicit_IE_active_tap_selected.txt,ss_0601_rotated_explicit_IE_passive_tap_selected.txt,ss_0601_explicit_calibration.txt
mm_0205,implicit,30,younger,IE,org30implicit,mm_0205_align_explicit_train_selected.txt,mm_0205_align_explicit_no_cursor_selected.txt,mm_0205_align_explicit_active_tap_selected.txt,mm_0205_align_explicit_passive_tap_selected.txt,mm_0205_rotated_explicit_IE_train_selected.txt,mm_0205_rotated_explicit_IE_no_cursor_selected.txt,mm_0205_rotated_explicit_IE_active_tap_selected.txt,mm_0205_rotated_explicit_IE_passive_tap_selected.txt,mm_0205_explicit_calibration.txt
sm_2601,implicit,30,younger,IE,org30implicit,sm_2601_align_explicit_train_selected.txt,sm_2601_align_explicit_no_cursor_selected.txt,sm_2601_align_explicit_active_tap_selected.txt,sm_2601_align_explicit_passive_tap_selected.txt,sm_2601_rotated_explicit_IE_train_selected.txt,sm_2601_rotated_explicit_IE_no_cursor_selected.txt,sm_2601_rotated_explicit_IE_active_tap_selected.txt,sm_2601_rotated_explicit_IE_passive_tap_selected.txt,sm_2601_explicit_calibration.txt
sh_0403,implicit,30,younger,IE,org30implicit,sh_0403_align_explicit_train_selected.txt,sh_0403_align_explicit_no_cursor_selected.txt,sh_0403_align_explicit_active_tap_selected.txt,sh_0403_align_explicit_passive_tap_selected.txt,sh_0403_rotated_explicit_IE_train_selected.txt,sh_0403_rotated_explicit_IE_no_cursor_selected.txt,sh_0403_rotated_explicit_IE_active_tap_selected.txt,sh_0403_rotated_explicit_IE_passive_tap_selected.txt,sh_0403_explicit_calibration.txt
s07,implicit,30,younger,IE,sEDS,s07_align_explicit_train_selected.txt,s07_align_explicit_no_cursor_selected.txt,s07_align_explicit_active_tap_selected.txt,s07_align_explicit_passive_tap_selected.txt,s07_rotated_explicit_IE_train_selected.txt,s07_rotated_explicit_IE_no_cursor_selected.txt,s07_rotated_explicit_IE_active_tap_selected.txt,s07_rotated_explicit_IE_passive_tap_selected.txt,s07_explicit_calibration.txt
s11,implicit,30,younger,EI,sEDS,s11_align_explicit_train_selected.txt,s11_align_explicit_no_cursor_selected.txt,s11_align_explicit_active_tap_selected.txt,s11_align_explicit_passive_tap_selected.txt,s11_rotated_explicit_EI_train_selected.txt,s11_rotated_explicit_EI_no_cursor_selected.txt,s11_rotated_explicit_EI_active_tap_selected.txt,s11_rotated_explicit_EI_passive_tap_selected.txt,NaN
s19,implicit,30,younger,EI,sEDS,s19_align_explicit_train_selected.txt,s19_align_explicit_no_cursor_selected.txt,s19_align_explicit_active_tap_selected.txt,s19_align_explicit_passive_tap_selected.txt,s19_rotated_explicit_EI_train_selected.txt,s19_rotated_explicit_EI_no_cursor_selected.txt,s19_rotated_explicit_EI_active_tap_selected.txt,s19_rotated_explicit_EI_passive_tap_selected.txt,s19_explicit_calibration.txt
s42,implicit,30,younger,IE,sEDS,s42_align_explicit_train_selected.txt,s42_align_explicit_no_cursor_selected.txt,s42_align_explicit_active_tap_selected.txt,s42_align_explicit_passive_tap_selected.txt,s42_rotated_explicit_IE_train_selected.txt,s42_rotated_explicit_IE_no_cursor_selected.txt,s42_rotated_explicit_IE_active_tap_selected.txt,s42_rotated_explicit_IE_passive_tap_selected.txt,s42_explicit_calibration.txt
s08,implicit,30,younger,IE,sEDS,s08_align_explicit_train_selected.txt,s08_align_explicit_no_cursor_selected.txt,s08_align_explicit_active_tap_selected.txt,s08_align_explicit_passive_tap_selected.txt,s08_rotated_explicit_IE_train_selected.txt,s08_rotated_explicit_IE_no_cursor_selected.txt,s08_rotated_explicit_IE_active_tap_selected.txt,s08_rotated_explicit_IE_passive_tap_selected.txt,NaN
s18,implicit,30,younger,EI,sEDS,s18_align_explicit_train_selected.txt,s18_align_explicit_no_cursor_selected.txt,s18_align_explicit_active_tap_selected.txt,s18_align_explicit_passive_tap_selected.txt,s18_rotated_explicit_EI_train_selected.txt,s18_rotated_explicit_EI_no_cursor_selected.txt,s18_rotated_explicit_EI_active_tap_selected.txt,s18_rotated_explicit_EI_passive_tap_selected.txt,s18_explicit_calibration.txt
s04,implicit,30,younger,IE,sEDS,s04_align_explicit_train_selected.txt,s04_align_explicit_no_cursor_selected.txt,s04_align_explicit_active_tap_selected.txt,s04_align_explicit_passive_tap_selected.txt,s04_rotated_explicit_IE_train_selected.txt,s04_rotated_explicit_IE_no_cursor_selected.txt,s04_rotated_explicit_IE_active_tap_selected.txt,s04_rotated_explicit_IE_passive_tap_selected.txt,s04_explicit_calibration.txt
s43,implicit,30,younger,EI,sEDS,s43_align_explicit_train_selected.txt,s43_align_explicit_no_cursor_selected.txt,s43_align_explicit_active_tap_selected.txt,s43_align_explicit_passive_tap_selected.txt,s43_rotated_explicit_EI_train_selected.txt,s43_rotated_explicit_EI_no_cursor_selected.txt,s43_rotated_explicit_EI_active_tap_selected.txt,s43_rotated_explicit_EI_passive_tap_selected.txt,s43_explicit_calibration.txt
s20,implicit,30,younger,IE,sEDS,s20_align_explicit_train_selected.txt,s20_align_explicit_no_cursor_selected.txt,s20_align_explicit_active_tap_selected.txt,s20_align_explicit_passive_tap_selected.txt,s20_rotated_explicit_IE_train_selected.txt,s20_rotated_explicit_IE_no_cursor_selected.txt,s20_rotated_explicit_IE_active_tap_selected.txt,s20_rotated_explicit_IE_passive_tap_selected.txt,s20_explicit_calibration.txt
s01,implicit,30,younger,IE,sEDS,s01_align_explicit_train_selected.txt,s01_align_explicit_no_cursor_selected.txt,s01_align_explicit_active_tap_selected.txt,s01_align_explicit_passive_tap_selected.txt,s01_rotated_explicit_IE_train_selected.txt,s01_rotated_explicit_IE_no_cursor_selected.txt,s01_rotated_explicit_IE_active_tap_selected.txt,s01_rotated_explicit_IE_passive_tap_selected.txt,s01_explicit_calibration.txt
s06,implicit,30,younger,EI,sEDS,s06_align_explicit_train_selected.txt,s06_align_explicit_no_cursor_selected.txt,s06_align_explicit_active_tap_selected.txt,s06_align_explicit_passive_tap_selected.txt,s06_rotated_explicit_EI_train_selected.txt,s06_rotated_explicit_EI_no_cursor_selected.txt,s06_rotated_explicit_EI_active_tap_selected.txt,s06_rotated_explicit_EI_passive_tap_selected.txt,s06_explicit_calibration.txt
s46,implicit,30,younger,EI,sEDS,s46_align_explicit_train_selected.txt,s46_align_explicit_no_cursor_selected.txt,s46_align_explicit_active_tap_selected.txt,s46_align_explicit_passive_tap_selected.txt,s46_rotated_explicit_EI_train_selected.txt,s46_rotated_explicit_EI_no_cursor_selected.txt,s46_rotated_explicit_EI_active_tap_selected.txt,s46_rotated_explicit_EI_passive_tap_selected.txt,s46_explicit_calibration.txt
s13,implicit,30,younger,EI,sEDS,s13_align_explicit_train_selected.txt,s13_align_explicit_no_cursor_selected.txt,s13_align_explicit_active_tap_selected.txt,s13_align_explicit_passive_tap_selected.txt,s13_rotated_explicit_EI_train_selected.txt,s13_rotated_explicit_EI_no_cursor_selected.txt,s13_rotated_explicit_EI_active_tap_selected.txt,s13_rotated_explicit_EI_passive_tap_selected.txt,s13_explicit_calibration.txt
s10,implicit,30,younger,EI,sEDS,s10_align_explicit_train_selected.txt,s10_align_explicit_no_cursor_selected.txt,s10_align_explicit_active_tap_selected.txt,s10_align_explicit_passive_tap_selected.txt,s10_rotated_explicit_EI_train_selected.txt,s10_rotated_explicit_EI_no_cursor_selected.txt,s10_rotated_explicit_EI_active_tap_selected.txt,s10_rotated_explicit_EI_passive_tap_selected.txt,s10_explicit_calibration.txt
s44,implicit,30,younger,EI,sEDS,s44_align_explicit_train_selected.txt,s44_align_explicit_no_cursor_selected.txt,s44_align_explicit_active_tap_selected.txt,s44_align_explicit_passive_tap_selected.txt,s44_rotated_explicit_EI_train_selected.txt,s44_rotated_explicit_EI_no_cursor_selected.txt,s44_rotated_explicit_EI_active_tap_selected.txt,s44_rotated_explicit_EI_passive_tap_selected.txt,s44_explicit_calibration.txt
s45,implicit,30,younger,EI,sEDS,s45_align_explicit_train_selected.txt,s45_align_explicit_no_cursor_selected.txt,s45_align_explicit_active_tap_selected.txt,s45_align_explicit_passive_tap_selected.txt,s45_rotated_explicit_EI_train_selected.txt,s45_rotated_explicit_EI_no_cursor_selected.txt,s45_rotated_explicit_EI_active_tap_selected.txt,s45_rotated_explicit_EI_passive_tap_selected.txt,s45_explicit_calibration.txt
jc_2309,implicit,30,older,EI,aging_implicit,jc_2309_align_explicit_train_selected.txt,jc_2309_align_explicit_no_cursor_selected.txt,jc_2309_align_explicit_active_tap_selected.txt,jc_2309_align_explicit_passive_tap_selected.txt,jc_2309_rotated_explicit_EI_train_selected.txt,jc_2309_rotated_explicit_EI_no_cursor_selected.txt,jc_2309_rotated_explicit_EI_active_tap_selected.txt,jc_2309_rotated_explicit_EI_passive_tap_selected.txt,jc_2309_explicit_calibration.txt
bh_0608,implicit,30,older,IE,aging_implicit,bh_0608_align_explicit_train_selected.txt,bh_0608_align_explicit_no_cursor_selected.txt,bh_0608_align_explicit_active_tap_selected.txt,bh_0608_align_explicit_passive_tap_selected.txt,bh_0608_rotated_explicit_IE_train_selected.txt,bh_0608_rotated_explicit_IE_no_cursor_selected.txt,bh_0608_rotated_explicit_IE_active_tap_selected.txt,bh_0608_rotated_explicit_IE_passive_tap_selected.txt,bh_0608_explicit_calibration.txt
bo_1309,implicit,30,older,IE,aging_implicit,bo_1309_align_explicit_train_selected.txt,bo_1309_align_explicit_no_cursor_selected.txt,bo_1309_align_explicit_active_tap_selected.txt,bo_1309_align_explicit_passive_tap_selected.txt,bo_1309_rotated_explicit_IE_train_selected.txt,bo_1309_rotated_explicit_IE_no_cursor_selected.txt,bo_1309_rotated_explicit_IE_active_tap_selected.txt,bo_1309_rotated_explicit_IE_passive_tap_selected.txt,bo_1309_explicit_calibration.txt
jf_0804,implicit,30,older,EI,aging_implicit,jf_0804_align_explicit_train_selected.txt,jf_0804_align_explicit_no_cursor_selected.txt,jf_0804_align_explicit_active_tap_selected.txt,jf_0804_align_explicit_passive_tap_selected.txt,jf_0804_rotated_explicit_EI_train_selected.txt,jf_0804_rotated_explicit_EI_no_cursor_selected.txt,jf_0804_rotated_explicit_EI_active_tap_selected.txt,jf_0804_rotated_explicit_EI_passive_tap_selected.txt,jf_0804_explicit_calibration.txt
tf_0831,implicit,30,older,IE,aging_implicit,tf_0831_align_explicit_train_selected.txt,tf_0831_align_explicit_no_cursor_selected.txt,tf_0831_align_explicit_active_tap_selected.txt,tf_0831_align_explicit_passive_tap_selected.txt,tf_0831_rotated_explicit_IE_train_selected.txt,tf_0831_rotated_explicit_IE_no_cursor_selected.txt,tf_0831_rotated_explicit_IE_active_tap_selected.txt,tf_0831_rotated_explicit_IE_passive_tap_selected.txt,tf_0831_explicit_calibration.txt
fe_1710,implicit,30,older,IE,aging_implicit,fe_1710_align_explicit_train_selected.txt,fe_1710_align_explicit_no_cursor_selected.txt,fe_1710_align_explicit_active_tap_selected.txt,fe_1710_align_explicit_passive_tap_selected.txt,fe_1710_rotated_explicit_IE_train_selected.txt,fe_1710_rotated_explicit_IE_no_cursor_selected.txt,fe_1710_rotated_explicit_IE_active_tap_selected.txt,fe_1710_rotated_explicit_IE_passive_tap_selected.txt,fe_1710_explicit_calibration.txt
cb_2909,implicit,30,older,IE,aging_implicit,cb_2909_align_explicit_train_selected.txt,cb_2909_align_explicit_no_cursor_selected.txt,cb_2909_align_explicit_active_tap_selected.txt,cb_2909_align_explicit_passive_tap_selected.txt,cb_2909_rotated_explicit_IE_train_selected.txt,cb_2909_rotated_explicit_IE_no_cursor_selected.txt,cb_2909_rotated_explicit_IE_active_tap_selected.txt,cb_2909_rotated_explicit_IE_passive_tap_selected.txt,cb_2909_explicit_calibration.txt
rc_1608,implicit,30,older,IE,aging_implicit,rc_1608_align_explicit_train_selected.txt,rc_1608_align_explicit_no_cursor_selected.txt,rc_1608_align_explicit_active_tap_selected.txt,rc_1608_align_explicit_passive_tap_selected.txt,rc_1608_rotated_explicit_IE_train_selected.txt,rc_1608_rotated_explicit_IE_no_cursor_selected.txt,rc_1608_rotated_explicit_IE_active_tap_selected.txt,rc_1608_rotated_explicit_IE_passive_tap_selected.txt,rc_1608_explicit_calibration.txt
co_0407,implicit,30,older,IE,aging_implicit,co_0407_align_explicit_train_selected.txt,co_0407_align_explicit_no_cursor_selected.txt,co_0407_align_explicit_active_tap_selected.txt,co_0407_align_explicit_passive_tap_selected.txt,co_0407_rotated_explicit_IE_train_selected.txt,co_0407_rotated_explicit_IE_no_cursor_selected.txt,co_0407_rotated_explicit_IE_active_tap_selected.txt,co_0407_rotated_explicit_IE_passive_tap_selected.txt,co_0407_explicit_calibration.txt
bj_2404,implicit,30,older,IE,aging_implicit,bj_2404_align_explicit_train_selected.txt,bj_2404_align_explicit_no_cursor_selected.txt,bj_2404_align_explicit_active_tap_selected.txt,bj_2404_align_explicit_passive_tap_selected.txt,bj_2404_rotated_explicit_IE_train_selected.txt,bj_2404_rotated_explicit_IE_no_cursor_selected.txt,bj_2404_rotated_explicit_IE_active_tap_selected.txt,bj_2404_rotated_explicit_IE_passive_tap_selected.txt,bj_2404_explicit_calibration.txt
ch_3006,implicit,30,older,EI,aging_implicit,ch_3006_align_explicit_train_selected.txt,ch_3006_align_explicit_no_cursor_selected.txt,ch_3006_align_explicit_active_tap_selected.txt,ch_3006_align_explicit_passive_tap_selected.txt,ch_3006_rotated_explicit_EI_train_selected.txt,ch_3006_rotated_explicit_EI_no_cursor_selected.txt,ch_3006_rotated_explicit_EI_active_tap_selected.txt,ch_3006_rotated_explicit_EI_passive_tap_selected.txt,ch_3006_explicit_calibration.txt
bb_2906,implicit,30,older,IE,aging_implicit,bb_2906_align_explicit_train_selected.txt,bb_2906_align_explicit_no_cursor_selected.txt,bb_2906_align_explicit_active_tap_selected.txt,bb_2906_align_explicit_passive_tap_selected.txt,bb_2906_rotated_explicit_IE_train_selected.txt,bb_2906_rotated_explicit_IE_no_cursor_selected.txt,bb_2906_rotated_explicit_IE_active_tap_selected.txt,bb_2906_rotated_explicit_IE_passive_tap_selected.txt,bb_2906_explicit_calibration.txt
af_0111,implicit,30,older,EI,aging_implicit,af_0111_align_explicit_train_selected.txt,af_0111_align_explicit_no_cursor_selected.txt,af_0111_align_explicit_active_tap_selected.txt,af_0111_align_explicit_passive_tap_selected.txt,af_0111_rotated_explicit_EI_train_selected.txt,af_0111_rotated_explicit_EI_no_cursor_selected.txt,af_0111_rotated_explicit_EI_active_tap_selected.txt,af_0111_rotated_explicit_EI_passive_tap_selected.txt,af_0111_explicit_calibration.txt
ia_0109,implicit,30,older,EI,aging_implicit,ia_0109_align_explicit_train_selected.txt,ia_0109_align_explicit_no_cursor_selected.txt,ia_0109_align_explicit_active_tap_selected.txt,ia_0109_align_explicit_passive_tap_selected.txt,ia_0109_rotated_explicit_EI_train_selected.txt,ia_0109_rotated_explicit_EI_no_cursor_selected.txt,ia_0109_rotated_explicit_EI_active_tap_selected.txt,ia_0109_rotated_explicit_EI_passive_tap_selected.txt,ia_0109_explicit_calibration.txt
jd_1007,implicit,30,older,IE,aging_implicit,jd_1007_align_explicit_train_selected.txt,jd_1007_align_explicit_no_cursor_selected.txt,jd_1007_align_explicit_active_tap_selected.txt,jd_1007_align_explicit_passive_tap_selected.txt,jd_1007_rotated_explicit_IE_train_selected.txt,jd_1007_rotated_explicit_IE_no_cursor_selected.txt,jd_1007_rotated_explicit_IE_active_tap_selected.txt,jd_1007_rotated_explicit_IE_passive_tap_selected.txt,jd_1007_explicit_calibration.txt
ao_1608,implicit,30,older,EI,aging_implicit,ao_1608_align_explicit_train_selected.txt,ao_1608_align_explicit_no_cursor_selected.txt,ao_1608_align_explicit_active_tap_selected.txt,ao_1608_align_explicit_passive_tap_selected.txt,ao_1608_rotated_explicit_EI_train_selected.txt,ao_1608_rotated_explicit_EI_no_cursor_selected.txt,ao_1608_rotated_explicit_EI_active_tap_selected.txt,ao_1608_rotated_explicit_EI_passive_tap_selected.txt,ao_1608_explicit_calibration.txt
hd_0310,implicit,30,older,EI,aging_implicit,hd_0310_align_explicit_train_selected.txt,hd_0310_align_explicit_no_cursor_selected.txt,hd_0310_align_explicit_active_tap_selected.txt,hd_0310_align_explicit_passive_tap_selected.txt,hd_0310_rotated_explicit_EI_train_selected.txt,hd_0310_rotated_explicit_EI_no_cursor_selected.txt,hd_0310_rotated_explicit_EI_active_tap_selected.txt,hd_0310_rotated_explicit_EI_passive_tap_selected.txt,hd_0310_explicit_calibration.txt
bz_0427,implicit,30,older,IE,aging_implicit,bz_0427_align_explicit_train_selected.txt,bz_0427_align_explicit_no_cursor_selected.txt,bz_0427_align_explicit_active_tap_selected.txt,bz_0427_align_explicit_passive_tap_selected.txt,bz_0427_rotated_explicit_IE_train_selected.txt,bz_0427_rotated_explicit_IE_no_cursor_selected.txt,bz_0427_rotated_explicit_IE_active_tap_selected.txt,bz_0427_rotated_explicit_IE_passive_tap_selected.txt,bz_0427_explicit_calibration.txt
mw_2510,implicit,30,older,IE,aging_implicit,mw_2510_align_explicit_train_selected.txt,mw_2510_align_explicit_no_cursor_selected.txt,mw_2510_align_explicit_active_tap_selected.txt,mw_2510_align_explicit_passive_tap_selected.txt,mw_2510_rotated_explicit_IE_train_selected.txt,mw_2510_rotated_explicit_IE_no_cursor_selected.txt,mw_2510_rotated_explicit_IE_active_tap_selected.txt,mw_2510_rotated_explicit_IE_passive_tap_selected.txt,mw_2510_explicit_calibration.txt
