"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
171,90,-0.2297,-1.4239,-0.2297,-1.4239,528,395,0,-8.5,0,3.5,2,0,601,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,7.0761,91.859247433879,-1.85924743387905,FALSE,"bw_3254"
181,135,-2.105,-6.1637,-2.105,-6.1637,528,395,0,-8.5,-8.4853,-0.014719,3,0,861,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,2.3363,132.018766611532,2.9812333884679,FALSE,"bw_3254"
182,45,4.9192,-4.3755,4.9192,-4.3755,528,395,0,-8.5,8.4853,-0.014719,3,0,541,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.1245,39.978128599863,5.02187140013701,FALSE,"bw_3254"
183,90,-1.2098,-3.5005,-1.2098,-3.5005,528,395,0,-8.5,0,3.5,3,0,541,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.9995,103.603179286185,-13.6031792861855,FALSE,"bw_3254"
184,90,-0.3415,-2.7747,-0.3415,-2.7747,528,395,0,-8.5,0,3.5,3,0,521,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.7253,93.4135073022093,-3.41350730220931,FALSE,"bw_3254"
185,45,4.0578,-3.586,4.0578,-3.586,528,395,0,-8.5,8.4853,-0.014719,3,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.914,50.4513620294185,-5.45136202941847,FALSE,"bw_3254"
186,135,-3.48,-3.4635,-3.48,-3.4635,528,395,0,-8.5,-8.4853,-0.014719,3,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,5.0365,124.642767547795,10.3572324522046,FALSE,"bw_3254"
187,90,0.2119,-3.0224,0.2119,-3.0224,528,395,0,-8.5,0,3.5,3,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.4776,87.7846274419254,2.21537255807461,FALSE,"bw_3254"
188,135,-4.4525,-3.4363,-4.4525,-3.4363,528,395,0,-8.5,-8.4853,-0.014719,3,0,441,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,5.0637,131.325093402093,3.67490659790656,FALSE,"bw_3254"
189,45,3.7602,-3.7771,3.7602,-3.7771,528,395,0,-8.5,8.4853,-0.014719,3,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.7229,51.4744809150166,-6.47448091501665,FALSE,"bw_3254"
208,135,-3.3616,-5.8265,-3.3616,-5.8265,528,395,0,-8.5,-8.4853,-0.014719,3,0,821,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,2.6735,141.504566140547,-6.50456614054659,FALSE,"bw_3254"
209,90,-0.0299,-2.7608,-0.0299,-2.7608,528,395,0,-8.5,0,3.5,3,0,581,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.7392,90.2984960113585,-0.29849601135848,FALSE,"bw_3254"
210,45,4.1551,-3.6528,4.1551,-3.6528,528,395,0,-8.5,8.4853,-0.014719,3,0,441,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.8472,49.3962718345202,-4.39627183452023,FALSE,"bw_3254"
211,90,-0.7163,-3.0953,-0.7163,-3.0953,528,395,0,-8.5,0,3.5,3,0,481,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.4047,97.5495723915809,-7.54957239158088,FALSE,"bw_3254"
212,135,-3.4933,-4.7102,-3.4933,-4.7102,528,395,0,-8.5,-8.4853,-0.014719,3,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.7898,132.668736834521,2.33126316547856,FALSE,"bw_3254"
213,45,5.3512,-3.5874,5.3512,-3.5874,528,395,0,-8.5,8.4853,-0.014719,3,0,701,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.9126,42.5530847080518,2.44691529194818,FALSE,"bw_3254"
214,135,-2.4838,-4.8842,-2.4838,-4.8842,528,395,0,-8.5,-8.4853,-0.014719,3,0,241,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.6158,124.486324343597,10.513675656403,FALSE,"bw_3254"
